Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Section)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	School	Class
740	assign-filtered	e9ded47ea77db38ac4d819befb5c1123	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 14:58:38	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					281	Reposition Box	PosX: 3749.001220703125; PosY: 1357.0375366210938						CMU	Intro to Philosophy - Harrell
741	assign-filtered	96912020eb1ca336cc4e6fc9b5b524f0	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 14:58:48	US/Eastern	10	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					564	Create Relation							CMU	Intro to Philosophy - Harrell
742	assign-filtered	f5372de4f1d2f146a790b5b7ae8ef64c	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 14:59:13	US/Eastern	25	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					566	Create Box							CMU	Intro to Philosophy - Harrell
743	assign-filtered	ec251fe947269b51512da1570b6f261e	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 14:59:15	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					566	Reposition Box	PosX: 3236; PosY: 1940						CMU	Intro to Philosophy - Harrell
744	assign-filtered	676213fc0d984a13e72460bced2e3c2b	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 14:59:27	US/Eastern	12	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					338	Reposition Box	PosX: 4066.375; PosY: 2242.875						CMU	Intro to Philosophy - Harrell
745	assign-filtered	7665542c3842a7a404179236aea6b57c	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 14:59:29	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					323	Reposition Box	PosX: 4071.25; PosY: 2701						CMU	Intro to Philosophy - Harrell
746	assign-filtered	6e4e3dc6637a53a6b6f721e8ddfb1ae3	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 14:59:53	US/Eastern	24	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					293	Reposition Box	PosX: 3841.0625; PosY: 1569.9375						CMU	Intro to Philosophy - Harrell
747	assign-filtered	c9105723cd2aabf81056e705c7599761	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 14:59:55	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					381	Reposition Box	PosX: 3754.1875; PosY: 1933.1875						CMU	Intro to Philosophy - Harrell
748	assign-filtered	21d86beaa0ad97e1315a10ac75e63df0	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 15:00:00	US/Eastern	5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					566	Reposition Box	PosX: 3108; PosY: 1912						CMU	Intro to Philosophy - Harrell
749	assign-filtered	1f7f7d7c5d06135470db3bde9666edaa	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 15:00:02	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					566	Reposition Box	PosX: 3108; PosY: 1912						CMU	Intro to Philosophy - Harrell
750	assign-filtered	fcaeabf6d277dbbdcebaa313f48800d2	Stu_756d1c0b7ee417c4cc2aafffd9d0915f	849F5CF397D9DDD201C4EDA37D47CE1D1298096460	2016-01-29 15:00:02	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:40:33					566	Resize Box	Width: 404; Height: 260						CMU	Intro to Philosophy - Harrell
751	assign-filtered	feb78ec256eac48f8b6882c83455a199	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:40:50	US/Eastern	0	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					317	Create Box							CMU	Intro to Philosophy - Harrell
752	assign-filtered	21c52e2445b0a4545981f5148463923f	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:40:52	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					317	Reposition Box	PosX: 1958; PosY: 2416						CMU	Intro to Philosophy - Harrell
753	assign-filtered	bb53675b020ae50f972dcb9ff822cb61	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:41:25	US/Eastern	33	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					317	Modify Text	A miracle is defined as a violation of the laws of nature						CMU	Intro to Philosophy - Harrell
754	assign-filtered	08cbb3cb27b72a413f1d4c9c2a1e797e	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:41:27	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					326	Create Box							CMU	Intro to Philosophy - Harrell
755	assign-filtered	825f825c234e924b79c381b5297d6d34	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:41:30	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					326	Reposition Box	PosX: 2264; PosY: 2436						CMU	Intro to Philosophy - Harrell
756	assign-filtered	9986ac12dc1caa4c2a3dbd50737802cd	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:41:50	US/Eastern	20	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					326	Modify Text	A firm and unalterable experience establishes the laws of nature						CMU	Intro to Philosophy - Harrell
757	assign-filtered	b4c31eee1a632d29444c8e6ba0dfcc26	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:41:51	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					335	Create Box							CMU	Intro to Philosophy - Harrell
758	assign-filtered	e7d9c7a4570c5f41d3718759a2f47e51	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:42:39	US/Eastern	48	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					335	Reposition Box	PosX: 2002; PosY: 2208						CMU	Intro to Philosophy - Harrell
759	assign-filtered	c5463af27f01045203f33db8de082e6a	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:42:40	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					317	Reposition Box	PosX: 1989; PosY: 2608						CMU	Intro to Philosophy - Harrell
760	assign-filtered	1f8bddfe87516101b000e13886fe0411	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:42:44	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					335	Modify Text	Nothing that happens in the common course of nature is a miracl						CMU	Intro to Philosophy - Harrell
761	assign-filtered	cd2d047544b3355da51b6e09646d02ed	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:42:45	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					349	Create Relation							CMU	Intro to Philosophy - Harrell
762	assign-filtered	ac512e723ef6dd041555764e25b07639	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:42:49	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					335	Reposition Box	PosX: 2011; PosY: 2387						CMU	Intro to Philosophy - Harrell
763	assign-filtered	a3a4b6cc5c364fefc4827734ae88dd48	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:42:57	US/Eastern	8	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					350	Create Box							CMU	Intro to Philosophy - Harrell
764	assign-filtered	3f7c946e832d9671681a43496383fe8f	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:43:34	US/Eastern	37	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					350	Reposition Box	PosX: 2447; PosY: 2595						CMU	Intro to Philosophy - Harrell
765	assign-filtered	e5f97b8a1bbd84be3415b54b1226c266	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:43:54	US/Eastern	20	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					350	Modify Text	Unusual events, such as a man dying, are not miracles because they are common						CMU	Intro to Philosophy - Harrell
766	assign-filtered	4475e84dbcff8c3975ec66e52a631d04	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:44:26	US/Eastern	32	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					350	Modify Text	Unusual, events, such as a man dying, are not miracles because they are commonly observed, even though they are rare						CMU	Intro to Philosophy - Harrell
767	assign-filtered	a1bce95f03182425fb02f245055774ce	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:44:27	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					375	Create Box							CMU	Intro to Philosophy - Harrell
768	assign-filtered	d3939f209a00c9adc0d4c88652f9efc9	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:45:29	US/Eastern	62	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					375	Reposition Box	PosX: 2455; PosY: 2457						CMU	Intro to Philosophy - Harrell
769	assign-filtered	5be9d2801ac4d6b712c01020edb71673	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:45:32	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					375	Modify Text	There must be a uniform experience against every miraculous event						CMU	Intro to Philosophy - Harrell
770	assign-filtered	e0d5e078ae0d6d04c191ba9e89e9dba9	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:45:50	US/Eastern	18	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					400	Create Relation							CMU	Intro to Philosophy - Harrell
771	assign-filtered	0752e8ff86f29ee1241e6e70c2b03803	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:45:52	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					401	Create Box							CMU	Intro to Philosophy - Harrell
772	assign-filtered	61cfcdc5e757bfa0341a68c1df95b2c7	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:45:55	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					401	Reposition Box	PosX: 2597; PosY: 2732						CMU	Intro to Philosophy - Harrell
773	assign-filtered	b096a7dd930a9bc51f209d9f755d803a	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:46:21	US/Eastern	26	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					407	Create Relation							CMU	Intro to Philosophy - Harrell
774	assign-filtered	ba89f8b5d4174f682adc275527421a7d	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:46:48	US/Eastern	27	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					375	Delete Box							CMU	Intro to Philosophy - Harrell
775	assign-filtered	2ae3dbbdacb2be785314050bfc4bc04e	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:46:49	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					401	Modify Text	A dead man coming to life has never been observed in any age or country						CMU	Intro to Philosophy - Harrell
776	assign-filtered	1fedf6e80de4490f21ed84d1a54b892a	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:46:53	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					414	Create Box							CMU	Intro to Philosophy - Harrell
777	assign-filtered	5c936a6f0b3348dab62abb41f9564e0e	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:47:22	US/Eastern	29	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					414	Modify Text	A dead man coming to life is defined as a miracle because it is impossible						CMU	Intro to Philosophy - Harrell
778	assign-filtered	48fb4e88157c7c1d9ac8617e6498a3e9	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:47:24	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					414	Reposition Box	PosX: 2735; PosY: 2539						CMU	Intro to Philosophy - Harrell
779	assign-filtered	ee5524c89b17877836261edf165ce8f6	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:47:29	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					426	Create Relation							CMU	Intro to Philosophy - Harrell
780	assign-filtered	c7f4cedd0f6259217d45d0e1dd3bc61f	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:47:38	US/Eastern	9	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					401	Reposition Box	PosX: 2748; PosY: 2729						CMU	Intro to Philosophy - Harrell
781	assign-filtered	85eda166172e070f64db9660dc482cdc	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:47:55	US/Eastern	17	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					350	Reposition Box	PosX: 2451; PosY: 2580						CMU	Intro to Philosophy - Harrell
782	assign-filtered	c4c9c36d0b2715f972ce7291d0e81037	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:47:59	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					414	Reposition Box	PosX: 2690; PosY: 2605						CMU	Intro to Philosophy - Harrell
783	assign-filtered	955e84938533d5f9c59fcd010e2caa6c	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:48:02	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					414	Reposition Box	PosX: 2681; PosY: 2591						CMU	Intro to Philosophy - Harrell
784	assign-filtered	58c053e71d2f62b29696d7805ba30bec	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:48:07	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					433	Create Relation							CMU	Intro to Philosophy - Harrell
785	assign-filtered	36a236d54fd1a165a26ff84dbffee92d	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:48:08	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					436	Create Relation							CMU	Intro to Philosophy - Harrell
786	assign-filtered	7eced4a369501e9efb0823501c3bb7b8	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:48:45	US/Eastern	37	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					411	Reposition Box	PosX: 2807; PosY: 2374						CMU	Intro to Philosophy - Harrell
787	assign-filtered	829495f533c805b9b937fe2c67d18e10	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:48:46	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					444	Create Relation							CMU	Intro to Philosophy - Harrell
788	assign-filtered	0bb51ffa83dc0a8eab9e60c78d4b8af0	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:48:50	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					411	Reposition Box	PosX: 2508; PosY: 2781						CMU	Intro to Philosophy - Harrell
789	assign-filtered	a213c9ee030ae9ad35e2bfe78339d9d6	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:48:52	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					411	Reposition Box	PosX: 2503; PosY: 2750						CMU	Intro to Philosophy - Harrell
790	assign-filtered	1ec16127ae4c9f7fd9b21deaf729f901	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:49:53	US/Eastern	61	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					411	Reposition Box	PosX: 2909; PosY: 2452						CMU	Intro to Philosophy - Harrell
791	assign-filtered	d7c3d2d3a31c3a166c848fee7e195740	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:49:57	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					411	Reposition Box	PosX: 2839; PosY: 2374						CMU	Intro to Philosophy - Harrell
792	assign-filtered	04a68295c7670ee6c5302a791a1d497b	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:50:22	US/Eastern	25	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					464	Create Box							CMU	Intro to Philosophy - Harrell
793	assign-filtered	b21f98ecd9d58d584568ce6e6df3ea38	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:50:55	US/Eastern	33	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					464	Reposition Box	PosX: 2968; PosY: 2581						CMU	Intro to Philosophy - Harrell
794	assign-filtered	bcde8872d1b02f494029454a083ead37	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:50:58	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					464	Modify Text	If anyone testifies to seeing a miracle, it is more likely that the person is lying or hallucinating than he is telling the truth						CMU	Intro to Philosophy - Harrell
795	assign-filtered	275f1c20ef5e27e9ec19ab471e3f4e75	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:51:00	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					479	Create Relation							CMU	Intro to Philosophy - Harrell
796	assign-filtered	fb61d09005a2c9d668a875ab004d68fb	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:51:05	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					442	Delete Relation							CMU	Intro to Philosophy - Harrell
797	assign-filtered	40b8800ca4bb0c98e4ca5ca814c767d3	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:52:10	US/Eastern	65	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					464	Reposition Box	PosX: 2925; PosY: 2585						CMU	Intro to Philosophy - Harrell
798	assign-filtered	65d974edcfba6d187a3cbbb0b6f94689	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:52:14	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					498	Create Box							CMU	Intro to Philosophy - Harrell
799	assign-filtered	daad8621ffc962c9368ad4e3d14b650c	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:52:19	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					498	Reposition Box	PosX: 3107; PosY: 2616						CMU	Intro to Philosophy - Harrell
800	assign-filtered	c306db21c0e7403ae40e38a1c29cb545	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:52:25	US/Eastern	6	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					498	Reposition Box	PosX: 3160; PosY: 2600						CMU	Intro to Philosophy - Harrell
801	assign-filtered	43be90b21b386ce04ed416bec25826a5	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:52:26	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					498	Reposition Box	PosX: 3161; PosY: 2593						CMU	Intro to Philosophy - Harrell
802	assign-filtered	c98e135322162f6c5ae72d4939aaf8ef	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:53:12	US/Eastern	46	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					498	Modify Text	When there are two possible "miracles"						CMU	Intro to Philosophy - Harrell
803	assign-filtered	b4389c0266eec73e634552c2b8ea44f7	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:53:40	US/Eastern	28	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					498	Modify Text	When there are two possible events, one should reject the least likely (the "greater miracle")						CMU	Intro to Philosophy - Harrell
804	assign-filtered	0c625d1917980103ff0cf7a9a5a2bd54	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:53:42	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					513	Create Relation							CMU	Intro to Philosophy - Harrell
805	assign-filtered	2a84f720d41084a7eddb2217da12061d	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:53:42	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					516	Create Relation							CMU	Intro to Philosophy - Harrell
806	assign-filtered	14698b92a589ad60c472130a31ad5b51	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:54:42	US/Eastern	60	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					520	Create Box							CMU	Intro to Philosophy - Harrell
807	assign-filtered	1177739c6a644c3ada4788ddcf763ea7	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:54:47	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					520	Reposition Box	PosX: 2750; PosY: 2256						CMU	Intro to Philosophy - Harrell
808	assign-filtered	74e9fa007e8df5376522d504e1eb27df	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:54:50	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					520	Reposition Box	PosX: 2444; PosY: 2266						CMU	Intro to Philosophy - Harrell
809	assign-filtered	c6276229114658ae41edeabff6320a79	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:54:58	US/Eastern	8	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					520	Reposition Box	PosX: 3213; PosY: 2326						CMU	Intro to Philosophy - Harrell
810	assign-filtered	39f4aa808ef9be23431a8381af3a9287	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:55:44	US/Eastern	46	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					520	Reposition Box	PosX: 2455; PosY: 2238						CMU	Intro to Philosophy - Harrell
811	assign-filtered	67b4168848f8e1d71003ef606d3dd3d8	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:55:48	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					520	Reposition Box	PosX: 2435; PosY: 2242						CMU	Intro to Philosophy - Harrell
812	assign-filtered	f82a01fc7cf48c0573661ac4828d776f	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:55:48	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					520	Modify Text	Proving that something is a miracle substantially proves that it didn't happen						CMU	Intro to Philosophy - Harrell
813	assign-filtered	4e1ea37e83cf423877a75a4edb8ffa94	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:55:55	US/Eastern	7	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					532	Create Relation							CMU	Intro to Philosophy - Harrell
814	assign-filtered	fb835ba15d4c09b25559aee59a404432	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:56:00	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					533	Create Relation							CMU	Intro to Philosophy - Harrell
815	assign-filtered	ddddc59293ac57c122383f8691aa8c1d	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:56:05	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					534	Create Relation							CMU	Intro to Philosophy - Harrell
816	assign-filtered	67a8142e96e916ca56b44381dc51841c	Stu_8eba45cd3fe5528566440f9c7e6762dd	487467F92AC66D67DA8BE647F20C7777-1454908598	2016-01-29 14:56:09	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:50					535	Create Relation							CMU	Intro to Philosophy - Harrell
